Timestamp,Puissance Active (W)
"25/08/2025 11:42:07",164.44
"25/08/2025 11:42:08",164.56
"25/08/2025 11:42:10",164.93
"25/08/2025 11:42:11",164.73
"25/08/2025 11:42:12",165.21
"25/08/2025 11:42:13",165.24
"25/08/2025 11:42:15",164.97
"25/08/2025 11:42:16",165.36
"25/08/2025 11:42:17",165.26
"25/08/2025 11:42:19",165.45
"25/08/2025 11:42:20",164.80
"25/08/2025 11:42:21",164.76
"25/08/2025 11:42:23",166.05
"25/08/2025 11:42:24",165.30
"25/08/2025 11:42:25",165.89
"25/08/2025 11:42:27",164.95
"25/08/2025 11:42:28",164.90
"25/08/2025 11:42:29",164.93
"25/08/2025 11:42:31",164.54
"25/08/2025 11:42:32",164.37
"25/08/2025 11:42:33",164.79
"25/08/2025 11:42:35",164.41
"25/08/2025 11:42:36",165.50
"25/08/2025 11:42:37",164.83
"25/08/2025 11:42:38",165.01
"25/08/2025 11:42:40",165.05
"25/08/2025 11:42:41",164.51
"25/08/2025 11:42:43",164.65
"25/08/2025 11:42:44",164.90
"25/08/2025 11:42:45",164.38
"25/08/2025 11:42:47",165.04
"25/08/2025 11:42:48",164.76
"25/08/2025 11:42:49",164.99
"25/08/2025 11:42:50",163.51
"25/08/2025 11:42:52",164.35
"25/08/2025 11:42:53",164.11
"25/08/2025 11:42:55",162.85
"25/08/2025 11:42:56",163.34
"25/08/2025 11:42:57",162.90
"25/08/2025 11:42:58",163.45
"25/08/2025 11:42:59",163.01
"25/08/2025 11:43:01",163.53
"25/08/2025 11:43:02",163.67
"25/08/2025 11:43:03",163.38
"25/08/2025 11:43:05",162.82
"25/08/2025 11:43:06",163.37
"25/08/2025 11:43:07",163.39
"25/08/2025 11:43:09",162.83
"25/08/2025 11:43:10",163.39
"25/08/2025 11:43:11",163.36
"25/08/2025 11:43:13",162.72
"25/08/2025 11:43:14",162.42
"25/08/2025 11:43:16",162.86
"25/08/2025 11:43:17",162.58
"25/08/2025 11:43:18",163.32
"25/08/2025 11:43:20",163.68
"25/08/2025 11:43:21",163.32
"25/08/2025 11:43:23",163.46
"25/08/2025 11:43:24",162.93
"25/08/2025 11:43:25",163.19
"25/08/2025 11:43:27",163.10
"25/08/2025 11:43:28",162.93
"25/08/2025 11:43:29",163.57
"25/08/2025 11:43:30",162.88
"25/08/2025 11:43:32",163.21
"25/08/2025 11:43:33",162.80
"25/08/2025 11:43:34",163.05
"25/08/2025 11:43:36",163.03
"25/08/2025 11:43:37",163.44
"25/08/2025 11:43:38",162.68
"25/08/2025 11:43:40",161.44
"25/08/2025 11:43:41",162.46
"25/08/2025 11:43:42",162.61
"25/08/2025 11:43:44",162.86
"25/08/2025 11:43:45",163.41
"25/08/2025 11:43:46",163.26
"25/08/2025 11:43:48",163.57
"25/08/2025 11:43:49",162.86
"25/08/2025 11:43:50",163.13
"25/08/2025 11:43:52",163.24
"25/08/2025 11:43:53",163.02
"25/08/2025 11:43:54",162.37
"25/08/2025 11:43:55",162.01
"25/08/2025 11:43:57",162.00
"25/08/2025 11:43:58",162.31
"25/08/2025 11:43:59",161.89
"25/08/2025 11:44:01",162.07
"25/08/2025 11:44:02",161.79
"25/08/2025 11:44:03",162.89
"25/08/2025 11:44:05",162.14
"25/08/2025 11:44:06",162.69
"25/08/2025 11:44:07",162.61
"25/08/2025 11:44:08",162.88
"25/08/2025 11:44:10",162.24
"25/08/2025 11:44:11",162.00
"25/08/2025 11:44:12",161.28
"25/08/2025 11:44:13",162.75
"25/08/2025 11:44:15",162.08
"25/08/2025 11:44:16",162.50
"25/08/2025 11:44:17",162.66
"25/08/2025 11:44:18",161.10
"25/08/2025 11:44:20",161.30
"25/08/2025 11:44:21",162.35
"25/08/2025 11:44:22",161.18
"25/08/2025 11:44:24",161.63
"25/08/2025 11:44:25",160.93
"25/08/2025 11:44:27",161.37
"25/08/2025 11:44:29",160.56
"25/08/2025 11:44:31",161.78
"25/08/2025 11:44:32",160.74
"25/08/2025 11:44:34",161.46
"25/08/2025 11:44:36",160.82
"25/08/2025 11:44:38",160.83
"25/08/2025 11:44:40",162.05
"25/08/2025 11:44:41",161.13
"25/08/2025 11:44:43",161.11
"25/08/2025 11:44:45",161.39
"25/08/2025 11:44:47",161.00
"25/08/2025 11:44:48",160.37
"25/08/2025 11:44:50",161.10
"25/08/2025 11:44:52",161.03
"25/08/2025 11:44:53",161.16
"25/08/2025 11:44:55",160.22
"25/08/2025 11:44:57",160.84
"25/08/2025 11:44:59",160.66
"25/08/2025 11:45:00",160.11
"25/08/2025 11:45:02",160.27
"25/08/2025 11:45:04",160.16
"25/08/2025 11:45:06",160.45
"25/08/2025 11:45:07",159.28
"25/08/2025 11:45:09",159.48
"25/08/2025 11:45:11",161.41
"25/08/2025 11:45:12",160.71
"25/08/2025 11:45:14",161.28
"25/08/2025 11:45:16",160.87
"25/08/2025 11:45:18",160.95
"25/08/2025 11:45:20",160.93
"25/08/2025 11:45:23",160.59
"25/08/2025 11:45:25",159.85
"25/08/2025 11:45:28",160.87
"25/08/2025 11:45:30",161.39
"25/08/2025 11:45:32",160.76
"25/08/2025 11:45:34",160.47
"25/08/2025 11:45:37",160.58
"25/08/2025 11:45:39",160.31
"25/08/2025 11:45:41",161.01
"25/08/2025 11:45:43",160.77
"25/08/2025 11:45:45",160.38
"25/08/2025 11:45:47",160.48
"25/08/2025 11:45:50",160.33
"25/08/2025 11:45:52",160.72
"25/08/2025 11:45:54",159.51
"25/08/2025 11:45:56",159.79
"25/08/2025 11:45:58",158.86
"25/08/2025 11:46:00",159.25
"25/08/2025 11:46:02",159.92
"25/08/2025 11:46:05",159.29
"25/08/2025 11:46:07",159.35
"25/08/2025 11:46:09",159.05
"25/08/2025 11:46:11",159.57
"25/08/2025 11:46:12",158.14
"25/08/2025 11:46:14",159.09
"25/08/2025 11:46:15",159.66
"25/08/2025 11:46:17",159.37
"25/08/2025 11:46:18",158.96
"25/08/2025 11:46:20",158.65
"25/08/2025 11:46:22",159.38
"25/08/2025 11:46:24",159.22
"25/08/2025 11:46:26",159.27
"25/08/2025 11:46:29",158.89
"25/08/2025 11:46:31",159.70
"25/08/2025 11:46:33",159.25
"25/08/2025 11:46:35",158.92
"25/08/2025 11:46:38",159.85
"25/08/2025 11:46:40",159.50
"25/08/2025 11:46:42",159.90
"25/08/2025 11:46:44",158.55
"25/08/2025 11:46:46",159.67
"25/08/2025 11:46:48",159.88
"25/08/2025 11:46:51",159.27
"25/08/2025 11:46:53",159.15
"25/08/2025 11:46:56",159.22
"25/08/2025 11:46:58",159.13
"25/08/2025 11:47:00",160.34
"25/08/2025 11:47:02",159.38
"25/08/2025 11:47:04",159.74
"25/08/2025 11:47:06",159.46
"25/08/2025 11:47:08",159.30
"25/08/2025 11:47:11",158.88
"25/08/2025 11:47:13",159.34
"25/08/2025 11:47:15",158.37
"25/08/2025 11:47:17",158.24
"25/08/2025 11:47:19",159.43
"25/08/2025 11:47:21",158.20
"25/08/2025 11:47:24",158.88
"25/08/2025 11:47:26",157.97
"25/08/2025 11:47:28",157.74
"25/08/2025 11:47:30",158.04
"25/08/2025 11:47:32",158.29
"25/08/2025 11:47:34",158.69
"25/08/2025 11:47:36",157.58
"25/08/2025 11:47:38",158.79
"25/08/2025 11:47:41",158.58
"25/08/2025 11:47:43",158.90
"25/08/2025 11:47:45",158.40
"25/08/2025 11:47:47",159.24
"25/08/2025 11:47:49",160.73
"25/08/2025 11:47:51",159.13
"25/08/2025 11:47:54",160.13
"25/08/2025 11:47:56",161.05
"25/08/2025 11:47:58",160.40
"25/08/2025 11:48:00",161.30
"25/08/2025 11:48:02",161.72
"25/08/2025 11:48:05",162.13
"25/08/2025 11:48:07",162.13
"25/08/2025 11:48:09",160.78
"25/08/2025 11:48:11",161.62
"25/08/2025 11:48:13",162.37
"25/08/2025 11:48:15",163.03
"25/08/2025 11:48:18",163.94
"25/08/2025 11:48:20",165.05
"25/08/2025 11:48:22",166.95
"25/08/2025 11:48:24",168.18
"25/08/2025 11:48:26",168.56
"25/08/2025 11:48:28",169.74
"25/08/2025 11:48:30",168.83
"25/08/2025 11:48:32",169.59
"25/08/2025 11:48:34",169.28
"25/08/2025 11:48:36",169.75
"25/08/2025 11:48:38",170.39
"25/08/2025 11:48:41",168.99
"25/08/2025 11:48:43",169.36
"25/08/2025 11:48:45",169.96
"25/08/2025 11:48:47",170.86
"25/08/2025 11:48:49",170.75
"25/08/2025 11:48:51",171.85
"25/08/2025 11:48:53",171.23
